Date,Open,High,Low,Close,Adj Close,Volume
2016-01-19,46840,48060,46840,48060,48060,375380
2016-01-20,47660,48060,47250,47250,47250,313330
2016-01-21,46840,47660,46450,46840,46840,333300
2016-01-22,46840,47250,45240,46040,46040,716530
2016-01-25,46840,47660,46450,47660,47660,325040
2016-01-26,46840,47250,46040,46450,46450,289980
2016-01-27,47250,47250,46450,47250,47250,276700
2016-01-28,46840,47660,46840,46840,46840,249720
2016-01-29,46840,47250,46450,46840,46840,178270
2016-02-01,46840,48460,46840,48060,48060,865310
2016-02-02,47660,48870,47660,48060,48060,251520
2016-02-03,47660,48870,47660,48870,48870,269870
2016-02-04,49670,50080,49270,49270,49270,257320
2016-02-05,49270,50080,49270,50080,50080,204410
2016-02-15,49270,50880,49270,50880,50880,473520
2016-02-16,51700,52100,51290,51700,51700,622180
2016-02-17,53300,53720,52100,52500,52500,2003290
2016-02-18,52920,52920,51700,52100,52100,833000
2016-02-19,52500,52500,51700,52100,52100,373060
2016-02-22,52100,52920,51700,52500,52500,763080
2016-02-23,52920,53300,52100,52500,52500,873310
2016-02-24,52500,52920,52100,52920,52920,489650
2016-02-25,52920,53300,52100,52100,52100,780490
2016-02-26,52500,52500,51700,52500,52500,538020
2016-02-29,52500,52500,51700,51700,51700,476190
2016-03-01,52100,52920,51700,52500,52500,673510
2016-03-02,52920,53300,52100,53300,53300,817420
2016-03-03,53300,53720,52920,52920,52920,430930
2016-03-04,52920,53300,52500,53300,53300,309870
2016-03-07,52920,53720,52920,52920,52920,598820
2016-03-08,52920,53300,52500,52920,52920,395200
2016-03-09,52920,53300,52500,52920,52920,164840
2016-03-10,52920,52920,52100,52920,52920,494890
2016-03-11,52500,54920,52500,54920,54920,2205510
2016-03-14,54920,55330,54120,54510,54510,440820
2016-03-15,54510,55730,54120,54920,54920,870660
2016-03-16,54920,55730,54510,55330,55330,376070
2016-03-17,55730,56550,55330,55730,55730,739970
2016-03-18,55330,55730,55330,55730,55730,335290
2016-03-21,55330,56130,54510,54510,54510,539910
2016-03-22,54510,54510,53300,53720,53720,1036240
2016-03-23,53720,54510,53720,54120,54120,389980
2016-03-24,54120,54920,53720,54510,54510,568030
2016-03-25,54120,54510,53300,54120,54120,597170
2016-03-28,54120,54510,53720,54510,54510,177060
2016-03-29,54510,54920,54120,54120,54120,364550
2016-03-30,54120,55330,53720,54920,54920,645090
2016-03-31,54920,55330,54120,54120,54120,499710
2016-04-01,54120,54920,53720,54120,54120,786790
2016-04-04,54120,54510,53720,54120,54120,260660
2016-04-05,54920,55330,54510,55330,55330,590930
2016-04-06,55330,55330,54510,55330,55330,325000
2016-04-07,55330,57350,54920,56920,56920,2120080
2016-04-08,56920,58150,56550,57760,57760,1047870
2016-04-11,58150,58560,57760,57760,57760,815800
2016-04-12,57760,58150,57350,57760,57760,686480
2016-04-13,58150,58560,57350,57350,57350,681500
2016-04-14,57350,58150,56920,57350,57350,671070
2016-04-15,57760,58560,57760,57760,57760,624610
2016-04-19,57760,58150,56130,56130,56130,1117610
2016-04-20,56130,56550,54510,54920,54920,1698460
2016-04-21,55330,55730,54510,55330,55330,748780
2016-04-22,55330,56920,55330,56550,56550,938560
2016-04-25,57350,57760,56130,56130,56130,886480
2016-04-26,56130,56550,56130,56550,56550,604360
2016-04-27,56920,56920,55730,55730,55730,557430
