Date,Open,High,Low,Close,Adj Close,Volume
2017-01-23,33290,33520,32650,33520,33520,143830
2017-01-24,33810,34610,33520,34370,34370,158760
2017-01-25,34370,34440,34100,34440,34440,190060
2017-02-02,34550,34950,34550,34660,34660,102440
2017-02-03,34660,34660,33920,34100,34100,174630
2017-02-06,34100,34950,33690,34370,34370,415830
2017-02-07,34370,34660,34270,34370,34370,230780
2017-02-08,34370,34370,33870,33870,33870,118350
2017-02-09,32650,33520,32549,33230,33230,2471360
2017-02-10,33230,34100,33180,33810,33810,774350
2017-02-13,33810,34040,33690,33870,33870,646920
2017-02-14,33810,34100,33520,33870,33870,1178960
2017-02-15,33920,33920,33640,33870,33870,943370
2017-02-16,33810,34370,33690,33970,33970,1044840
2017-02-17,34040,34140,33690,33740,33740,507400
2017-02-20,33740,33920,33410,33810,33810,545730
2017-02-21,33810,34610,33740,34210,34210,1564800
2017-02-22,34550,35530,34550,35530,35530,2022590
2017-02-23,35760,36330,35580,36100,36100,1381370
2017-02-24,36100,36160,35350,35350,35350,749570
2017-02-27,35130,35460,34780,35460,35460,868170
2017-02-28,35530,35690,34550,34550,34550,665120
2017-03-01,34610,34610,33640,33740,33740,1311380
2017-03-02,34040,34100,33230,33230,33230,926350
2017-03-03,33230,33740,32950,33580,33580,487640
2017-03-06,33520,33810,33340,33340,33340,672260
2017-03-07,33230,33410,32950,33340,33340,979520
2017-03-08,33460,33460,33010,33120,33120,434580
2017-03-09,32890,32890,32549,32549,32549,1168640
2017-03-10,32420,32420,31740,31970,31970,1316700
2017-03-13,31510,31860,30890,31340,31340,869240
2017-03-14,31340,32320,31340,31510,31510,607090
2017-03-15,31510,31910,31400,31510,31510,684900
2017-03-16,32090,32090,31690,31860,31860,566040
2017-03-17,31800,31860,31510,31510,31510,562130
2017-03-20,31510,31690,31400,31400,31400,604570
2017-03-21,31510,31690,31170,31170,31170,503250
2017-03-22,31050,31170,30370,30370,30370,1255270
2017-03-23,30370,31050,30370,30490,30490,971180
2017-03-24,30600,31230,30600,31230,31230,516030
2017-03-27,31110,31170,30770,30950,30950,555010
2017-03-28,30950,30950,30650,30710,30710,319850
2017-03-29,31000,31290,30710,30820,30820,552250
2017-03-30,30950,31340,30950,31170,31170,362230
2017-03-31,31510,31690,31290,31510,31510,532050
2017-04-03,31400,31690,31230,31340,31340,428240
2017-04-04,31510,31510,30950,31110,31110,551270
2017-04-05,31510,31580,31230,31400,31400,535710
2017-04-07,31690,32780,31580,32780,32780,1555420
2017-04-10,33350,33350,32890,33010,33010,485730
2017-04-11,33060,33350,32650,32950,32950,718510
2017-04-12,33060,33060,32140,32140,32140,733350
2017-04-13,32720,32720,31510,31730,31730,678760
2017-04-14,31910,31910,31030,31270,31270,568130
2017-04-17,31440,31960,31150,31320,31320,463270
2017-04-18,31380,32009,31320,31960,31960,457560
2017-04-19,32009,32140,31730,31910,31910,247430
2017-04-20,31560,31560,31320,31320,31320,405730
2017-04-21,31270,31560,31100,31100,31100,256750
2017-04-24,31100,31610,30970,31380,31380,361260
2017-04-25,31320,31440,31150,31150,31150,110460
2017-04-26,31200,31610,31100,31610,31610,334940
2017-04-27,31610,32479,31560,32369,32369,1008680
2017-04-28,32250,32479,31610,32200,32200,498570
2017-05-03,31910,32250,31840,32009,32009,651080
2017-05-04,31910,32009,31780,32009,32009,623850
2017-05-05,31610,31840,31560,31670,31670,238870
2017-05-08,31670,32080,31670,31910,31910,402680
2017-05-09,31840,32320,31780,32250,32250,561550
2017-05-10,32420,32479,31910,31910,31910,296500
2017-05-11,32200,32200,31840,31960,31960,125850
2017-05-12,32080,32080,31560,31610,31610,260390
2017-05-15,31610,31610,31320,31380,31380,360800
2017-05-16,31780,31780,31610,31670,31670,198540
2017-05-17,31730,31730,31320,31560,31560,176600
2017-05-18,31560,31960,31440,31730,31730,461480
2017-05-19,31910,32720,31910,32420,32420,1110510
2017-05-22,33060,33880,33010,33700,33700,1581550
2017-05-23,33700,33930,33290,33290,33290,469660
2017-05-24,33290,33350,32830,33130,33130,472380
2017-05-25,33640,34000,33290,33700,33700,940320
2017-05-26,33130,33530,32950,32950,32950,595270
2017-05-29,33060,33830,32950,33640,33640,639880
2017-05-30,33640,33700,32830,32830,32830,408770
2017-05-31,33060,33060,32200,32250,32250,391640
2017-06-01,32200,32420,32080,32320,32320,412340
2017-06-02,32369,32369,31610,31670,31670,944820
2017-06-05,31670,32080,31560,32009,32009,245020
2017-06-06,32009,32140,31910,32140,32140,314000
2017-06-07,32009,32600,32009,32200,32200,631150
2017-06-08,31840,32420,31380,32200,32200,404080
2017-06-09,32200,32200,31730,31840,31840,279320
2017-06-12,31840,32369,31780,32009,32009,362400
2017-06-13,32009,32600,31910,32600,32600,444780
2017-06-14,32650,33460,32650,33350,33350,1090870
2017-06-15,33060,33290,32780,33010,33010,457380
2017-06-16,33010,33640,33010,33350,33350,613830
