Date,Open,High,Low,Close,Adj Close,Volume
2016-02-16,12130,12340,12130,12190,12190,390050
2016-02-17,12190,12280,12040,12040,12040,827530
2016-02-18,12100,12370,12070,12190,12190,735780
2016-02-19,12280,12280,12130,12130,12130,473670
2016-02-22,12130,12250,12100,12220,12220,653090
2016-02-23,12310,12580,12310,12400,12400,1130660
2016-02-24,12400,13000,12310,12800,12800,1653800
2016-02-25,12860,13000,12580,12640,12640,1236220
2016-02-26,12700,12700,12490,12700,12700,493160
2016-02-29,12640,12700,12400,12400,12400,887030
2016-03-01,12460,12560,12310,12310,12310,849900
2016-03-02,12430,12680,12400,12620,12620,647420
2016-03-03,12680,12740,12560,12580,12580,464550
2016-03-04,12580,12860,12560,12640,12640,681190
2016-03-07,12700,12760,12620,12640,12640,567700
2016-03-08,12640,12700,12520,12580,12580,775770
2016-03-09,12620,12680,12490,12520,12520,469530
2016-03-10,12560,12620,12400,12580,12580,643780
2016-03-11,12640,12680,12560,12580,12580,510750
2016-03-14,12560,12620,12490,12620,12620,807110
2016-03-15,12560,12740,12560,12700,12700,1294120
2016-03-16,12740,13160,12740,13060,13060,1864950
2016-03-17,13160,13220,12920,12920,12920,1074970
2016-03-18,12880,12940,12760,12860,12860,3546350
2016-03-21,13100,13280,12940,12980,12980,1862820
2016-03-22,13000,13100,12940,13100,13100,592130
2016-03-23,13100,13100,12940,12980,12980,645700
2016-03-24,12980,13000,12700,12740,12740,825250
2016-03-25,12700,12940,12580,12940,12940,1381530
2016-03-28,12980,13000,12880,12940,12940,533900
2016-03-29,12980,12980,12700,12700,12700,325890
2016-03-30,12580,12800,12580,12740,12740,444490
2016-03-31,12700,12760,12400,12400,12400,937910
2016-04-01,12400,12520,12340,12370,12370,554870
2016-04-04,12460,12490,12250,12370,12370,439520
2016-04-05,12370,12520,12310,12400,12400,610190
2016-04-06,12400,12700,12370,12700,12700,920280
2016-04-07,12760,12760,12430,12620,12620,594270
2016-04-08,12560,12620,12490,12520,12520,653640
2016-04-11,12520,12700,12370,12580,12580,985640
2016-04-12,12580,12880,12400,12740,12740,970780
2016-04-13,12800,12820,12640,12680,12680,633990
2016-04-14,12680,12860,12640,12800,12800,774160
2016-04-15,12860,13160,12800,12860,12860,1187790
2016-04-19,12880,13100,12760,12820,12820,983900
2016-04-20,12860,12940,12740,12940,12940,769750
2016-04-21,12940,13060,12880,12980,12980,818280
2016-04-22,12980,13850,12980,13820,13820,2478140
2016-04-25,13890,14150,13890,13890,13890,1300050
2016-04-26,13760,14270,13760,14270,14270,835300
2016-04-27,14270,14370,13890,13910,13910,1194570
2016-04-28,13910,14150,13820,13970,13970,693290
2016-04-29,13790,14150,13790,13910,13910,726380
2016-05-04,13850,14130,13670,13950,13950,747740
2016-05-05,14070,14450,14010,14250,14250,1076200
2016-05-06,14330,14760,14270,14700,14700,1525690
2016-05-09,14700,14910,14520,14520,14520,831230
2016-05-10,14520,14700,14390,14700,14700,544750
2016-05-11,14700,14880,14610,14820,14820,713460
2016-05-12,14730,14910,14520,14520,14520,488750
2016-05-13,14520,14610,14210,14390,14390,679240
2016-05-16,14330,14610,14270,14610,14610,377280
2016-05-17,14610,14760,14490,14610,14610,663200
2016-05-18,14610,15060,14580,14820,14820,1259090
2016-05-19,14820,14820,14550,14550,14550,402860
2016-05-20,14700,14760,14270,14330,14330,1038420
2016-05-23,14310,14450,13950,13950,13950,701070
2016-05-24,14030,14070,13760,13890,13890,757630
2016-05-25,14070,14130,13910,13910,13910,272480
2016-05-26,13910,14010,13700,13700,13700,722940
2016-05-27,13730,13790,13550,13700,13700,591480
2016-05-30,13820,14150,13730,14150,14150,535160
2016-05-31,14190,14370,14090,14130,14130,490340
2016-06-01,14070,14210,14070,14190,14190,370980
2016-06-02,14150,14310,14090,14250,14250,290780
2016-06-03,14210,14370,14210,14310,14310,440430
2016-06-06,14250,14670,14250,14450,14450,783790
2016-06-07,14520,14610,14430,14550,14550,435960
